delta,omega_g,omega_r,n
105.0,19.548486056228448,7.337223345767657,0.1334927397960143
106.0,19.642868408848944,7.36081042027924,0.1356610519035846
107.0,19.7367623294223,7.384461714171321,0.1378411622536221
108.0,19.83017135166073,7.4081876177108255,0.14003259858046627
109.0,19.92309913225161,7.431998043248132,0.1422348983994552
110.0,20.015549535643597,7.455901520190165,0.14444760879185184
111.0,20.107526083286984,7.47990698400107,0.1466702861930075
112.0,20.19903269498383,7.504021924403929,0.14890249617990475
113.0,20.290073197151376,7.52825322879949,0.15114381326224274
114.0,20.38065178484448,7.552606498413469,0.1533938206767015
115.0,20.470772313725,7.577087740928639,0.15565211018559108
116.0,20.560439103640682,7.60170084105885,0.15791828188103654
117.0,20.64965672073825,7.626448849608527,0.16019194399452505
118.0,20.738429396319177,7.65133521398944,0.16247271271318056
119.0,20.826761947036946,7.676360863061126,0.1647602120037887
120.0,20.91465860266261,7.701528516882031,0.16705407344487816
121.0,21.00212527241349,7.726835248867891,0.1693539360650168
122.0,21.089165770404726,7.752283698667475,0.17165944619162707
123.0,21.17578587802019,7.77787036605347,0.17397025730675592
124.0,21.26199059675864,7.803593844117983,0.1762860299120715
125.0,21.34778510050168,7.82945168817247,0.1786064314016315
126.0,21.43317511093998,7.8554398523133795,0.1809311359425243
127.0,21.51816583716691,7.881554445552748,0.18325982436356503
128.0,21.60276291675102,7.907790975982402,0.18559218405149425
129.0,21.686972041512323,7.934143892667525,0.18792790885271932
130.0,21.770798696158856,7.96060800856867,0.19026669898231627
131.0,21.854248758778777,7.987177446847468,0.1926082609371083
132.0,21.937327932362,8.013845819045589,0.194952307415698
133.0,22.020041842228053,8.040606568215637,0.19729855724041742
134.0,22.10239613840069,8.067452575946037,0.19964673528390484
135.0,22.18439669477022,8.09437733154842,0.2019965723982748
136.0,22.266048929824965,8.121373680962453,0.2043478053461645
137.0,22.347358827720026,8.14843421743431,0.20670017673384253
138.0,22.428331719933738,8.175551995833874,0.20905343494482823
139.0,22.508972878570848,8.202720163590056,0.21140733407433324
140.0,22.589288076629877,8.229931290218856,0.21376163386356942
141.0,22.669282473111792,8.257178541844349,0.21611609963461154
142.0,22.74896125234803,8.284455125770505,0.21847050222323533
143.0,22.828329650922264,8.311754331993667,0.220824617912238
144.0,22.907392718341168,8.3390698243486,0.2231782283635134
145.0,22.986155143780316,8.366395370772384,0.22553112054813612
146.0,23.06462181617023,8.393724941615591,0.22788308667609308
147.0,23.142797572090945,8.421052604993873,0.23023392412476507
148.0,23.220686840536445,8.44837273255638,0.23258343536564605
149.0,23.29829376632204,8.475680547146528,0.2349314278906807
