delta,omega_g,omega_r,n
102.0,20.07745643244859,3.710367501967061,0.007863434053863519
103.0,20.173923996868307,3.7314311956587254,0.007867053830822982
104.0,20.269895617503646,3.752695036927302,0.007874484630790983
105.0,20.36537779736893,3.774153462647928,0.007885694696422486
106.0,20.460377285935877,3.7958006624601865,0.007900655791415833
107.0,20.55490066938472,3.817631324963531,0.007919343005688707
108.0,20.64895477996369,3.8396390742750603,0.007941734569740006
109.0,20.74254579920004,3.861817680461409,0.007967811678681718
110.0,20.835679913611315,3.884161187773972,0.007997558323849404
111.0,20.92836336990032,3.9066633376036446,0.00803096113286278
112.0,21.020602032076116,3.929317337307081,0.008068009216902568
113.0,21.112402537319966,3.9521183013107546,0.008108694024122275
114.0,21.203770181650192,3.9750573270534977,0.008153009200634479
115.0,21.294710908618935,3.998128560673341,0.008200950456204127
116.0,21.38523041282374,4.021325751923969,0.008252515436738647
117.0,21.475334462014263,4.0446412331878605,0.008307703601167976
118.0,21.565028530808313,4.068068488530679,0.008366516104110969
119.0,21.6543180297042,4.09160151605704,0.008428955682688831
120.0,21.743208457347073,4.115232550773159,0.008495026548508595
121.0,21.831705060464525,4.138954874213952,0.008564734283300167
122.0,21.919813058511927,4.162762107256394,0.008638085739061562
123.0,22.007537643284014,4.186646349377451,0.008715088942195122
124.0,22.094883889604382,4.210601689481744,0.008795753001007782
125.0,22.18185678685877,4.234621161983371,0.008880088017043545
126.0,22.268461217167292,4.258698200306184,0.008968104999939379
127.0,22.354702059906533,4.28282608582795,0.009059815785602075
128.0,22.44058413341343,4.306997929075965,0.009155232957259387
129.0,22.52611217671723,4.331207226560727,0.009254369769992785
130.0,22.611290735394494,4.3554477309627995,0.00935724007826989
131.0,22.69612432158109,4.379713463798767,0.009463858266010048
132.0,22.780617558787863,4.4039976179011475,0.009574239179839157
133.0,22.86477500441151,4.428293468865212,0.009688398065185967
134.0,22.9486007399277,4.452595894044102,0.009806350504186174
135.0,23.032099221213414,4.476898605986935,0.009928112357639587
136.0,23.115274622949656,4.501195906463378,0.010053699708139904
137.0,23.198131185477564,4.525481726238218,0.010183128806605877
138.0,23.280672972152495,4.5497500363992565,0.010316416020419866
139.0,23.362904043804235,4.573996446292166,0.010453577785135988
140.0,23.444828280202312,4.598214906646878,0.010594630556888043
141.0,23.52644964768808,4.622400293945009,0.010739590768726806
142.0,23.607772103085512,4.646546508534384,0.01088847478749573
143.0,23.68879928298531,4.67065010982244,0.011041298874532953
144.0,23.769535054572607,4.694705069620264,0.011198079146928072
145.0,23.849982930891123,4.718707311851198,0.011358831541854141
146.0,23.930146568601202,4.742651643479263,0.011523571782479836
147.0,24.010029642328075,4.766534001217389,0.011692315345824478
148.0,24.089635697201626,4.790350059427491,0.011865077432213867
149.0,24.16896787096257,4.8140951078846275,0.012041872937142364
