delta,omega_g,omega_r,n
88.0,17.8655496883146,6.933863697257066,0.09894579889459915
89.0,17.968847458815723,6.958328043371534,0.10083080873368787
90.0,18.071581311847456,6.982632008051639,0.10273733936488776
91.0,18.17375733537147,7.00678935061353,0.10466472151696436
92.0,18.275381484504628,7.030813013439209,0.1066122990500855
93.0,18.376459385928385,7.054716757015683,0.10857942875136502
94.0,18.476996366136685,7.078513896391357,0.11056548013826109
95.0,18.5769974057182,7.102218796340592,0.11256983526917387
96.0,18.676467180651102,7.125845173585056,0.11459188855686893
97.0,18.77541035127269,7.149407066603069,0.11663104658409758
98.0,18.873831147676963,7.17291860976447,0.11868672791938359
99.0,18.971733906401887,7.196393200340346,0.12075836293172086
100.0,19.0691218354204,7.219846948252731,0.12284539360287783
101.0,19.166000434626667,7.2432887731899065,0.12494727333670212
102.0,19.262372478204803,7.266734798387957,0.12706346676571464
103.0,19.358241784461722,7.290196885567478,0.12919344955273132
104.0,19.453611610004977,7.31369005203877,0.13133670819052698
105.0,19.548486004408772,7.33722355570369,0.13349273979602405
106.0,19.642868426561034,7.360810379683559,0.1356610519036204
107.0,19.73676228462156,7.384461792512221,0.13784116225361925
108.0,19.830171320022774,7.40818774111189,0.14003259858047037
109.0,19.923099196986733,7.431997835173887,0.1422348983994344
110.0,20.01554956637602,7.455901428515194,0.14444760879184063
111.0,20.107526208218506,7.479906657405534,0.1466702861929537
112.0,20.199032669173107,7.504021980862437,0.14890249617989681
113.0,20.290073241739865,7.5282531626385305,0.15114381326220397
114.0,20.380651812691532,7.552606379357074,0.15339382067663845
115.0,20.470772293610022,7.57708774065887,0.15565211018563227
116.0,20.56043919890948,7.601700553840886,0.15791828188115561
117.0,20.649656183325344,7.62645037542764,0.16019194399457
118.0,20.738429427375056,7.651335091923999,0.16247271271317232
119.0,20.826761891049074,7.676361047573801,0.16476021200387034
120.0,20.91465864176628,7.7015284019406165,0.16705407344485612
121.0,21.00212511712688,7.7268361003830695,0.16935393606500668
122.0,21.089165864807153,7.752283403871316,0.17165944619166754
123.0,21.175785945780675,7.7778702586824435,0.17397025730679072
124.0,21.26199060740331,7.803593913049099,0.17628602991219017
125.0,21.34778513972406,7.829451769267921,0.17860643140163995
126.0,21.433175157575665,7.855439584061586,0.1809311359424184
127.0,21.51816583855097,7.881554400513522,0.18325982436365898
128.0,21.60276296738344,7.907790878432177,0.1855921840515815
129.0,21.686972042981605,7.9341439098733355,0.1879279088527747
130.0,21.77079875189346,7.960608212632557,0.19026669898228407
131.0,21.85424876833102,7.987177593449799,0.1926082609371641
132.0,21.937327854006533,8.013845932097594,0.19495230741560132
133.0,22.02004172990972,8.04060666244024,0.19729855724038362
134.0,22.102396088817017,8.067452723217704,0.1996467352837776
135.0,22.18439663161574,8.094377379147684,0.20199657239830363
136.0,22.266048958421933,8.121373644363773,0.20434780534614264
137.0,22.34735877182623,8.148434265758121,0.20670017673388044
138.0,22.428331635668837,8.175552121914889,0.20905343494470632
139.0,22.508972883976593,8.20272028824871,0.21140733407429774
140.0,22.58928815352424,8.22993130518814,0.21376163386352057
141.0,22.669282420473767,8.257178720019802,0.21611609963464332
142.0,22.748961305490877,8.284455078976437,0.21847050222326583
143.0,22.828329716723186,8.311754321965829,0.22082461791229258
144.0,22.907392758464844,8.339070011213433,0.22317822836349308
145.0,22.986155141772763,8.366395398732342,0.22553112054809246
146.0,23.064621824709086,8.39372504932924,0.22788308667597224
147.0,23.14279745741368,8.421052527038794,0.23023392412477803
148.0,23.22068669097639,8.448372835957601,0.2325834353657477
149.0,23.298293841984414,8.47568044212622,0.23493142789079308
